work_id,composer_id,title,subtitle,searchterms,genre,recommended,popular
144,29,"Variations on a Theme by Haydn, op. 56b",Version for 2 pianos,,Keyboard,0,0
145,29,"Variations on a Theme by Paganini, op. 35",,,Keyboard,0,0
146,29,"Variations on a Theme by Schumann, op. 23",For piano 4 hands,,Keyboard,0,0
147,29,"Variations on a Theme by Schumann, op. 9",,,Keyboard,0,0
148,29,"Variations on a Theme of Haydn, op. 56a",,,Orchestral,0,0
149,29,"Variations on an Original Theme, op. 21 no. 1",,,Keyboard,0,0
150,29,"Violin Concerto in D major, op. 77",,,Orchestral,1,1
151,29,"Violin Sonata no. 1 in G major, op. 78",,,Chamber,1,0
152,29,"Violin Sonata no. 2 in A major, op. 100",,,Chamber,0,0
153,29,"Violin Sonata no. 3 in D minor, op. 108",,,Chamber,0,0
154,29,"Volks-Kinderlieder, WoO 31",Songs,,Vocal,0,0
155,29,"Waltzes, op. 39",,,Keyboard,0,0
156,29,"Wann?, WoO 29",Canon,,Vocal,0,0
157,29,"Zigeunerlieder, op. 103",Songs,,Vocal,0,0
158,29,"Zu Rauch mus werden, WoO 30",Canon,,Vocal,0,0
0,30,"2 Pieces for 2 Pianos, op. 23",,,Keyboard,0,0
1,30,"2 Portraits, for viola and orchestra",,,Orchestral,0,0
2,30,3 Divertimenti for String Quartet,,,Chamber,0,0
3,30,"3 Two-Part Songs, for boys' or female chorus",,,Vocal,0,0
4,30,"4 Chansons Françaises, for voice and orchestra",,,Vocal,0,0
5,30,"4 Sea Interludes from Peter Grimes, op. 33a",,,Orchestral,1,1
6,30,"5 Flower Songs, op. 47",,,Vocal,0,0
7,30,"5 Waltzes, for piano",,,Keyboard,0,0
8,30,"6 Choral Dances from Gloriana, for a cappella chorus, op. 53",,,Vocal,0,0
9,30,"6 Choral Dances from Gloriana, for chorus, op. 53",,,Vocal,0,0
10,30,"7 Sonnets of Michelangelo, op. 22",Song cycle,,Vocal,0,0
11,30,"8 Sacred and Profane Medieval Lyrics, for SSATB chorus, op. 91",,,Vocal,0,0
12,30,"A Birthday Hansel, for tenor and harp, op. 92",Song cycle,,Vocal,0,0
13,30,"A Boy Was Born, choral variations, op. 3",,,Vocal,0,0
14,30,"A Ceremony of Carols, op. 28",,,Vocal,0,0
15,30,"A Charm of Lullabies, for voice and piano, op. 41",,,Vocal,0,0
16,30,A Divine Hymn ,,,Vocal,0,0
17,30,"A Hymn to the Virgin, for double chorus",,,Vocal,0,0
18,30,"A Little Idyll, for piano",,,Keyboard,0,0
19,30,"A Midsummer Night's Dream, op. 64",Opera,,Stage,0,0
20,30,"A Shepherd's Carol, for chorus",,,Vocal,0,0
21,30,"A Wealden Trio: The Song of the Women, carol for female chorus",,,Vocal,0,0
22,30,"A Wedding Anthem, for soprano, tenor, chorus, and organ, op. 46",,,Vocal,0,0
23,30,A.M.D.G. ,,,Vocal,0,0
24,30,"Advance Democracy, for double chorus",,,Vocal,0,0
25,30,"Albert Herring, op. 39 ",,,Stage,0,0
26,30,"Alla marcia, for string quartet",,,Chamber,0,0
27,30,"An American in England, for orchestra",,,Orchestral,0,0
28,30,An American Overture,,,Orchestral,0,0
29,30,"Antiphon, for chorus and organ, op. 56b",,,Vocal,0,0
30,30,"Ballad of Heroes, for high voice, chorus and orchestra, op. 14",,,Vocal,0,0
31,30,"Ballad of Little Musgrave and Lady Barnard, for male chorus and piano",,,Vocal,0,0
32,30,Beggar's Opera,,,Stage,0,0
33,30,"Beware! 3 early songs, for voice and piano",,,Vocal,0,0
34,30,"Billy Budd, op. 50",Opera,,Stage,1,0
35,30,"Britain to America, for voice and chorus",,,Vocal,0,0
36,30,"Burning Fiery Furnace, op. 77 ",,,Stage,0,0
37,30,Cabaret Songs for Hedli Anderson ,,,Vocal,0,0
38,30,"Canadian Carnival, op. 19",,,Orchestral,0,0
39,30,"Cantata academica, for soloists, chorus, and orchestra, op. 62",,,Vocal,0,0
40,30,"Cantata misericordium, for tenor, baritone, chorus, string quartet, piano, harp, tympani, and strings, op. 69",,,Vocal,0,0
41,30,"Canticle 1: My Beloved Is Mine, for high voice and piano, op. 40",,,Vocal,0,0
42,30,"Canticle 2: Abraham and Isaac, for alto, tenor, and piano, op. 51",,,Vocal,0,0
43,30,"Canticle 3: Still Falls the Rain, for tenor, horn and piano, op. 55",,,Vocal,0,0
44,30,"Canticle 4: The Journey of the Magi, for countertenor, tenor, baritone and piano, op. 86",,,Vocal,0,0
45,30,"Canticle 5: The Death of St.Narcissus, for tenor and harp, op. 89",,,Vocal,0,0
46,30,"Cello Sonata in C major, op. 65",,,Chamber,0,0
47,30,"Cello Symphony, op. 68",,,Orchestral,0,0
48,30,Children and Sir Nameless,Song,,Vocal,0,0
49,30,"Children's Crusade, ballad for child voices, percussion, 2 pianos, and organ, op. 82",,,Vocal,0,0
50,30,"Chorale on an Old French Carol, for double chorus",,,Vocal,0,0
51,30,"Christ's Nativity, Christmas suite for chorus",,,Vocal,0,0
52,30,"Coal Face, film score",,,Orchestral,0,0
53,30,Corpus Christi Carol,Song,,Vocal,0,0
54,30,"Curlew River, op. 71 ",,,Stage,0,0
55,30,"Death in Venice, op. 88",Opera,,Stage,0,0
56,30,"Deus in adjutorium meum, 'Psalm 70' motet for chorus ",,,Vocal,0,0
57,30,Elegy for Strings,,,Orchestral,0,0
58,30,"Elegy, for solo viola",,,Chamber,0,0
59,30,"Etude, for viola",,,Chamber,0,0
60,30,"Fancie: Tell me where is fancy bred, for unison chorus and piano",,,Vocal,0,0
61,30,"Fanfare for St. Edmundsbury, for trumpets in multiples of 3",,,Chamber,0,0
62,30,"Festival Te Deum, for trumpet, chorus and organ, op. 32",,,Vocal,0,0
63,30,Fish in the Unruffled Lakes,Song,,Vocal,0,0
64,30,"Gemini Variations, for flute, violin, and piano, 4 hands, op. 73",,,Chamber,0,0
65,30,"Gloriana, op. 53",Opera,,Stage,0,0
66,30,"Gloriana, symphonic suite for tenor  and orchestra, op. 53a",,,Orchestral,0,0
67,30,"Hadrian's Wall, for voice and piano",,,Vocal,0,0
68,30,"Holiday Diary, op. 5",,,Keyboard,0,0
69,30,"Hymn of St. Columba, for chorus and organ",,,Vocal,0,0
70,30,"Hymn to St. Cecilia, op. 27",,,Vocal,0,0
71,30,"Hymn to St. Peter, for trumpet, chorus and organ, op. 56a",,,Vocal,0,0
72,30,If it's ever spring again,Song,,Vocal,0,0
73,30,"Johnson over Jordan, incidental music for soprano, flute, and orchestra",,,Stage,0,0
74,30,"Jubilate Deo in C major, for chorus and organ",,,Vocal,0,0
75,30,Jubilate Deo in E flat major,,,Vocal,0,0
76,30,"King Arthur, suite",,,Orchestral,0,0
77,30,"King Herod and the Cock, for unison chorus and piano",,,Vocal,0,0
78,30,"Lachrymae: Reflections on a Song of Dowland, for viola and string orchestra, op. 48a",,,Orchestral,0,0
79,30,"Lachrymae: Reflections on a Song of Dowland, op. 48a",,,Chamber,0,0
80,30,"Les Illuminations, op. 18 ",,,Vocal,1,1
81,30,"Little Sweep, op. 45 ",,,Stage,0,0
82,30,"Love from a Stranger, film score for orchestra",,,Orchestral,0,0
83,30,"Matinées musicales, op. 24, ""Rossini Suite no. 2""",,,Orchestral,0,0
84,30,"May, for unison chorus and piano",,,Vocal,0,0
85,30,"Men Behind the Meters, film score",,,Orchestral,0,0
86,30,"Men of Goodwill, variations on a carol",,,Orchestral,0,0
87,30,Miniature Suite for String Quartet,,,Chamber,0,0
88,30,"Missa Brevis, for boys' chorus and organ in D major, op. 63",,,Vocal,0,0
89,30,"Negroes/God's Chillun, film score",,,Orchestral,0,0
90,30,Night covers up the rigid land,Song,,Vocal,0,0
91,30,"Night Mail, film score",,,Orchestral,0,0
92,30,"Night Piece, for piano",,,Keyboard,0,0
93,30,"Nocturne, op. 60",Song cycle,,Vocal,1,0
94,30,"Now sleeps the crimson petal, for tenor, horn and strings",Song,,Vocal,0,0
95,30,"Noye's Fludde, op. 59 ",,,Stage,0,0
96,30,"Occasional Overture in C major, op. 38",,,Orchestral,0,0
97,30,"On the Frontier, for choir and ensemble",,,Vocal,0,0
98,30,"On this Island, op. 11",Song cycle,,Vocal,0,0
99,30,"Our Hunting Fathers, for high voice and orchestra, op. 8",Song cycle,,Vocal,0,0
100,30,"Owen Wingrave, op. 85",Opera,,Stage,0,0
101,30,"Passacaglia, op. 33b",,,Orchestral,1,0
102,30,"Paul Bunyan, op. 17 ",,,Stage,0,0
103,30,Peace of Britain,,,Orchestral,0,0
104,30,"Peter Grimes, op. 33",Opera,,Stage,1,0
105,30,"Phaedra, dramatic cantata for mezzo-soprano, string orchestra, percussion, and harpsichord, op. 93",,,Vocal,0,0
106,30,"Phantasy Quartet in F minor, for oboe and string trio, op. 2",,,Chamber,0,0
107,30,"Piano Concerto in D major, op. 13",,,Orchestral,0,0
108,30,"Prelude and Fugue on a Theme of Vittoria, for organ",,,Keyboard,0,0
109,30,"Prelude and Fugue, for 18 strings, op. 29",,,Chamber,0,0
110,30,"Prince of the Pagodas, op. 57",Ballet,,Stage,0,0
111,30,"Prodigal Son, op. 81 ",,,Stage,0,0
112,30,"Psalm 150, for children's chorus and instruments, op. 67",,,Vocal,0,0
113,30,"Purcell Realizations from Orpheus Britannicus, 6 Songs for voice and piano",,,Vocal,0,0
114,30,Quartettino for String Quartet,,,Chamber,0,0
115,30,"Rape of Lucretia, op. 37 ",,,Stage,0,0
116,30,"Reflection, for viola and piano",,,Chamber,0,0
117,30,"Rejoice in the Lamb, festival cantata for trumpet, ATB soloists, chorus, and organ, op. 30",,,Vocal,0,0
118,30,"Reveille, for violin and piano",,,Chamber,0,0
119,30,"Russian Funeral, for brass and percussion",,,Chamber,0,0
120,30,"Saint Nicholas, cantata for tenor, choruses, and large ensemble, op. 42",,,Vocal,0,0
121,30,"Scottish Ballad, for 2 pianos and orchestra, op. 26",,,Orchestral,0,0
122,30,"Serenade for Tenor, Horn, and Strings, op. 31",Song cycle,,Vocal,1,1
123,30,"Simple Symphony, op. 4",,,Orchestral,1,0
124,30,"Sinfonia da Requiem, op. 20",,,Orchestral,1,0
125,30,"Sinfonietta, for chamber orchestra, op. 1",,,Orchestral,0,0
126,30,"Soirées Musicales, op. 9, ""Rossini Suite no. 1""",,,Orchestral,0,0
127,30,"Solo Cello Suite no. 1, op. 72",,,Chamber,0,0
128,30,"Solo Cello Suite no. 2, op. 80",,,Chamber,0,0
129,30,"Solo Cello Suite no. 3, op. 87",,,Chamber,0,0
130,30,Songs and Proverbs of William Blake,Song cycle,,Vocal,0,0
131,30,"Songs from the Chinese, for high voice and guitar, op. 58",Song cycle,,Vocal,0,0
132,30,"Spring Symphony, for soprano, alto, tenor, boys' chorus, chorus, and orchestra, op. 44",,,Orchestral,0,0
133,30,String Quartet in D,,,Chamber,0,0
134,30,String Quartet in F,,,Chamber,0,0
135,30,"String Quartet no. 1 in D major, op. 25",,,Chamber,0,0
136,30,"String Quartet no. 2 in C major, op. 36",,,Chamber,0,0
137,30,"String Quartet no. 3, op. 94",,,Chamber,0,0
138,30,"Suite for Violin and Piano, op. 6",,,Chamber,0,0
139,30,"Suite in C major, for harp, op. 83",,,Chamber,0,0
140,30,"Suite on English folk tunes, op. 90",,,Orchestral,0,0
141,30,"Sweet was the Song, carol for female chorus",,,Vocal,0,0
142,30,"Te Deum, for trumpet, chorus and organ in C",,,Vocal,0,0
143,30,"Telegrams, film score",,,Orchestral,0,0
144,30,"Tema 'Sacher,' for solo cello",,,Chamber,0,0
145,30,Temporal Variations for Oboe and Piano,,,Chamber,0,0
146,30,"The Ascent of F6, for tenor, choir, and ensemble",,,Vocal,0,0
147,30,The Birds,Song,,Vocal,0,0
148,30,"The Bitter Withy, folk song for tenor, boys' chorus and piano ",,,Vocal,0,0
149,30,"The Building of the House, overture for chorus and orchestra, op. 79",,,Vocal,0,0
150,30,The Company of Heaven,,,Vocal,0,0
151,30,"The Golden Vanity, vaudeville for boys' voices and piano, op. 78",,,Vocal,0,0
152,30,"The Heart of the Matter, for tenor, narrator, horn, piano",Song cycle,,Vocal,0,0
153,30,"The Holy Sonnets of John Donne, op. 35",Song cycle,,Vocal,0,0
154,30,"The King's Stamp, film score",,,Orchestral,0,0
155,30,"The Oxen, carol for female chorus and piano",,,Vocal,0,0
156,30,"The Poet's Echo, for high voice and piano, op. 76",Song cycle,,Vocal,0,0
157,30,"The Prince of the Pagodas, op. 57a",Suite from the ballet,,Orchestral,0,0
158,30,The Sun Shines Down,Song,,Vocal,0,0
159,30,"The Sycamore Tree, carol",,,Vocal,0,0
160,30,"The Tocher Suite, from ballet film",,,Orchestral,0,0
161,30,"The Twelve Apostles, for tenor, unison voices, and piano",,,Vocal,0,0
162,30,"The Way to the Sea, film score",,,Orchestral,0,0
163,30,"The World of the Spirit, music for a radio program, for SATB soloists, chorus and orchestra",,,Vocal,0,0
164,30,Tit for Tat,Song cycle,,Vocal,0,0
165,30,To Lie Flat on the Back,Song,,Vocal,0,0
166,30,"Turn of the Screw, op. 54 ",,,Stage,0,0
167,30,"Two Portraits, for string orchestra",,,Orchestral,0,0
168,30,"Underneath the Abject Willow, for mezzo-soprano, tenor, and piano",,,Vocal,0,0
169,30,"Valse in B major, for violin and piano",,,Chamber,0,0
170,30,"Variations on a Theme by Frank Bridge, for strings, op. 10",,,Orchestral,1,0
171,30,"Variations on an Elizabethan Theme: Variation 4, for orchestra ",,,Orchestral,0,0
172,30,"Variations on an Elizabethanian Theme, for voice and orchestra",,,Vocal,0,0
173,30,Venite exultemus Domino,,,Vocal,0,0
174,30,"Violin Concerto in D minor, op. 15",,,Orchestral,1,0
175,30,"War Requiem, for STB soloists, boys' voices, chorus, chamber orchestra, orchestra, and organ, op. 66",,,Vocal,1,0
176,30,"Welcome Ode, for young people's chorus and orchestra, op. 95",,,Vocal,0,0
177,30,What's in Your Mind?,Song,,Vocal,0,0
178,30,When You’re Feeling Like Expressing Your Affection,Song,,Vocal,0,0
179,30,"Who are these Children?, for tenor and piano, op. 84",Song cycle,,Vocal,0,0
180,30,"Wild with passion, song for high voice and piano",,,Vocal,0,0
181,30,"Winter Words, for tenor and piano, op. 52",Song cycle,,Vocal,0,0
182,30,"Young Apollo, for piano, string quartet, and strings, op. 16 ",,,Chamber,0,0
183,30,"Young Person's Guide to the Orchestra, op. 34","Variations and fugue on a theme by Purcell, for speaker and orchestra",,Orchestral,1,1
0,31,"4 Pieces for Cello and Piano, op. 70",,,Chamber,0,0
1,31,"6 Songs, for chorus, orchestra and organ, op. 86",,,Vocal,0,0
2,31,"8 Pieces for Clarinet, Viola, and Piano, op. 83",,,Chamber,0,0
3,31,"9 Songs for Chorus, op. 60",,,Vocal,0,0
4,31,"Adagio appassionato, for violin and orchestra in C sharp minor, op. 57",,,Orchestral,0,0
5,31,"Adagio on Celtic Themes, for cello and orchestra, op. 56",,,Orchestral,0,0
6,31,"Arminius, oratorio for soloists, chorus and orchestra, op. 43",,,Vocal,0,0
7,31,"Ave Maria, for cello and orchestra, op. 61",,,Orchestral,0,0
8,31,"Canzone, for cello and orchestra in B major, op. 55",,,Orchestral,0,0
9,31,"Christkindlieder, 6 pieces for soprano, alto, female chorus and piano, op. 92",,,Vocal,0,0
10,31,"Concerto for 2 Pianos in A flat minor, op. 88a",,,Orchestral,0,0
11,31,"Concerto For Clarinet, Viola, and Orchestra, op. 88",,,Orchestral,0,0
12,31,"Die Flucht nach Ägypten, for soprano, female chorus and orchestra, op. 31, no. 1",,,Vocal,0,0
13,31,"Gruss an die Heilige Nacht, for alto, chorus, orchestra and organ, op. 62",,,Vocal,0,0
14,31,"Hermione,, op. 40",Opera,,Stage,0,0
15,31,"In Memoriam, adagio for violin and orchestra, op. 65",,,Orchestral,0,0
16,31,"Jubilate-Amen, for soprano, chorus and orchestra, op. 3",,,Vocal,0,0
17,31,"Kol Nidrei: Adagio on Hebrew Melodies, for cello and orchestra, op. 47",,,Orchestral,1,0
18,31,"Konzertstück, for violin and orchestra in F sharp minor, op. 84",,,Orchestral,0,0
19,31,"Laßt uns das Kindelein wiegen, for chorus",,,Vocal,0,0
20,31,"Moses, oratorio for soloists, chorus and orchestra, op. 67",,,Vocal,0,0
21,31,Octet for Strings,,,Chamber,0,0
22,31,"Romance for Viola and Piano, op. 85",,,Chamber,0,0
23,31,"Romance, for viola and orchestra in F major, op. 85",,,Orchestral,0,0
24,31,"Romance, for violin and orchestra in A minor, op. 42",,,Orchestral,0,0
25,31,"Scottish Fantasy, for violin and orchestra, op. 46",,,Orchestral,1,1
26,31,Serenade nach schwedischen Melodien,,,Orchestral,0,0
27,31,"Serenade, for string orchestra in C minor",,,Orchestral,0,0
28,31,"Serenade, for violin and orchestra in A minor, op. 75",,,Orchestral,0,0
29,31,"Song of the 3 Holy Kings, for 3 voices, male chorus and orchestra, op. 21",,,Vocal,0,0
30,31,"String Quartet no. 1 in C minor, op. 9",,,Chamber,0,0
31,31,"String Quartet no. 2 in E major, op. 10",,,Chamber,0,0
32,31,String Quintet in A minor,,,Chamber,0,0
33,31,String Quintet in E flat major,,,Chamber,0,0
34,31,"Suite on Russian Folk Melodies, op. 79b",,,Orchestral,0,0
35,31,"Swedish Dances, 15 pieces in 2 books for violin and piano, op. 63",,,Chamber,0,0
36,31,"Symphony no. 1, in E flat major, op. 28",,,Orchestral,0,0
37,31,"Symphony no. 2 in F minor, op. 36",,,Orchestral,0,0
38,31,"Symphony no. 3 in E major, op. 51",,,Orchestral,0,0
39,31,"Violin Concerto no. 1 in G minor, op. 26",,,Orchestral,1,1
40,31,"Violin Concerto no. 2 in D minor, op. 44",,,Orchestral,0,0
41,31,"Violin Concerto no. 3 in D minor, op. 58",,,Orchestral,0,0
42,31,"Welsh folk songs, for mixed chorus",,,Vocal,0,0
0,32,"Aequale no. 1 in C major, WAB 114",For trombone ensemble,,Chamber,0,0
1,32,"Aequale no. 2 in C minor, WAB 149",For trombone ensemble,,Chamber,0,0
2,32,"Afferentur regi, WAB 1",Offertory,,Vocal,0,0
3,32,"Ave Maria, WAB 5",Offertory,,Vocal,0,0
4,32,"Ave Maria, WAB 6",Offertory,,Vocal,0,0
5,32,"Christus factus est, WAB 10",Gradual,,Vocal,0,0
6,32,"Christus factus est, WAB 11",Gradual,,Vocal,0,0
7,32,"Das deutsche lied, WAB 63",,,Vocal,0,0
8,32,"Der Abendhimmel, WAB 56",,,Vocal,0,0
9,32,"Ecce sacerdos, WAB 13",Antiphon,,Vocal,0,0
10,32,"Erinnerung in A flat major, WAB 117",,,Keyboard,0,0
11,32,"Fantasie in G major, WAB 118",,,Keyboard,0,0
12,32,"Helgoland, WAB 71",For chorus and orchestra,,Vocal,0,0
13,32,"Iam lucis orto sidere, WAB 18",,,Vocal,0,0
14,32,"In jener letzten der Nächte, WAB 17",,,Vocal,0,0
15,32,"Intermezzo in D minor, WAB 113",For string quintet,,Chamber,0,0
16,32,"Inveni David, WAB 19",Offertory,,Vocal,0,0
17,32,"Klavierstück in E flat major, WAB 119",,,Keyboard,0,0
18,32,"Lancier-Quadrille in C major, WAB 120",,,Keyboard,0,0
19,32,"Libera me, Domine, WAB 21",,,Vocal,0,0
20,32,"Locus iste, WAB 23",,,Vocal,0,0
21,32,"March in E flat major, WAB 116",For band,,Orchestral,0,0
22,32,"Mass in C major, WAB 25, ""Windhaager Messe""",,,Vocal,0,0
23,32,"Mass no. 1 in D minor, WAB 146",,,Vocal,0,0
24,32,"Mass no. 2 in E minor, WAB 27",,,Vocal,0,0
25,32,"Mass no. 3 in F minor, WAB 28",,,Vocal,0,0
26,32,"Mitternacht, WAB 80",,,Vocal,0,0
27,32,"O du liebes Jesukind, WAB 145",,,Vocal,0,0
28,32,"Os justi, WAB 30",Gradual,,Vocal,0,0
29,32,"Overture in G minor, WAB 98",,,Orchestral,0,0
30,32,"Pange lingua, WAB 32",,,Vocal,0,0
31,32,"Pange lingua, WAB 33",,,Vocal,0,0
32,32,Prayer and Halleluja,For brass ensemble,,Chamber,0,0
33,32,"Prelude and Fugue in C minor, WAB 131",,,Keyboard,0,0
34,32,"Prelude in C major, WAB 129, ""Preg Prelude""",,,Keyboard,0,0
35,32,"Psalm 150, WAB 38","For soprano, chorus and orchestra",,Vocal,0,0
36,32,Rondo in C minor,For string quartet,,Chamber,0,0
37,32,"Salvum fac populum, WAB 40",Antiphon,,Vocal,0,0
38,32,Sonata Movements in G minor,,,Keyboard,0,0
39,32,"Steiermärker in G major, WAB 122",,,Keyboard,0,0
40,32,"Stille Betrachtung an einem Herbstabend, WAB 123",,,Keyboard,0,0
41,32,"String Quartet in C minor, WAB 111",,,Chamber,0,0
42,32,"String Quintet in F major, WAB 112",,,Chamber,0,0
43,32,"Symphony no. 0 in D minor, WAB 100",,,Orchestral,0,0
44,32,"Symphony no. 00 in F minor, WAB 99",,,Orchestral,0,0
45,32,"Symphony no. 1 in C minor, WAB 101",,,Orchestral,0,0
46,32,"Symphony no. 2 in C minor, WAB 102",,,Orchestral,0,0
47,32,"Symphony no. 3 in D minor, WAB 103",,,Orchestral,0,0
48,32,"Symphony no. 4 in E flat major, WAB 104, ""Romantic""",,,Orchestral,1,1
49,32,"Symphony no. 5 in B flat major, WAB 105",,,Orchestral,1,0
50,32,"Symphony no. 6 in A major, WAB 106",,,Orchestral,0,0
51,32,"Symphony no. 7 in E major, WAB 107",,,Orchestral,1,1
52,32,"Symphony no. 8 in C minor, WAB 108",,,Orchestral,1,0
53,32,"Symphony no. 9 in D minor, WAB 109",,,Orchestral,1,0
54,32,"Tantum ergo, WAB 32",,,Vocal,0,0
55,32,"Tantum ergo, WAB 43",,,Vocal,0,0
56,32,"Te Deum, WAB 45",,,Vocal,1,1
57,32,"Tota pulchra es, WAB 46",Antiphon,,Vocal,0,0
58,32,"Um Mitternacht, WAB 89",,,Vocal,0,0
59,32,"Vexilla regis prodeunt, WAB 51",,,Vocal,0,0
60,32,"Virga Jesse, WAB 52",Gradual,,Vocal,0,0
0,33,"2 Dance Pieces, op. 30a, KiV 235a",,,Keyboard,0,0
1,33,"2 Songs for Baritone and Small Orchestra, op. 49, KiV 277-8",,,Vocal,0,0
2,33,"24 Preludes, op. 37, KiV 181",,,Keyboard,0,0
3,33,"3 Albumblätter, KiV 289",,,Keyboard,0,0
4,33,"3 Ballet Scenes as Concert Waltzes, op. 33a, KiV 238",,,Keyboard,0,0
5,33,"3 Ballet Scenes, op. 20, KiV 209",,,Keyboard,0,0
6,33,"3 Morceaux, op. 4-6, KiV 197",,,Keyboard,0,0
7,33,"4 Bagatelles for Violin and Piano, op. 28, KiV 229",,,Chamber,0,0
8,33,"5 Pieces, op. 3",,,Keyboard,0,0
9,33,"6 Etudes, op. 16, KiV 203",,,Keyboard,0,0
10,33,"6 Stücke, op. 33b, KiV 241",,,Keyboard,0,0
11,33,"Album vocale, op. 30, KiV 114",,,Vocal,0,0
12,33,"Albumblatt, for flute  and piano, KiV 272",,,Chamber,0,0
13,33,"An die Jugend, KiV 254",,,Keyboard,0,0
14,33,"Andante con moto, for clarinet and piano",,,Chamber,0,0
15,33,"Andantino, for clarinet and piano, op. 41",,,Chamber,0,0
16,33,"Arlecchino, KiV270, op. 50 ",,,Stage,0,0
17,33,"Berceuse élégiaque, op. 42, KiV 252",,,Orchestral,1,0
18,33,"Canto e Valse, KiV deest",,,Keyboard,0,0
19,33,"Cello Sonata in G minor, op. 34, KiV 196",,,Chamber,0,0
20,33,"Concertino for Clarinet and Small Orchestra, op. 48, KiV276",,,Orchestral,0,0
21,33,"Concerto in D minor, for piano and string quartet, op. 17, KiV 80",,,Chamber,0,0
22,33,"Das calvarium, for piano",,,Keyboard,0,0
23,33,"Des Sängers Fluch, op. 39, KiV 98",,,Vocal,0,0
24,33,"Die Brautwahl, op. 45, KiV 261",,,Orchestral,0,0
25,33,"Divertimento for Flute and Orchestra in B flat major, op. 52, KiV285",,,Orchestral,0,0
26,33,Doktor Faust,Opera,,Stage,1,0
27,33,"Duo for 2 Flutes and Piano, op. 43",,,Chamber,0,0
28,33,"Elegie, for clarinet and piano",,,Chamber,0,0
29,33,"Elegien, K.249",,,Keyboard,0,0
30,33,"Elegy in E flat major, for clarinet and piano, KiV 286",,,Chamber,0,0
31,33,"Etude en forme de variations, op. 17, KiV 206",,,Keyboard,0,0
32,33,"Fantasia contrappuntistica no. 1, KiV 256",,,Keyboard,1,0
33,33,"Fantasia contrappuntistica no. 4, KiV 256d",,,Keyboard,0,0
34,33,Fantasie uber Motive aus Der Barbier von Bagdad von Peter Cornelius,,,Keyboard,0,0
35,33,"Finnlandische Volksweisen, op. 27",,,Keyboard,0,0
36,33,"First Ballet Scene, op. 6",,,Keyboard,0,0
37,33,"Floh-Sprung, for piano",,,Keyboard,0,0
38,33,"Gesang vom Reigen der Geister, op. 47, KiV 269, ""Indian Diary Book 2""",,,Orchestral,0,0
39,33,"Indian Diary: First Book, KiV 267, ""Four Studies on Motives by American Indians""",,,Keyboard,0,0
